data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-06-09,Moderna,FVG,40-49,59,46,72,33,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Moderna,FVG,50-59,69,77,61,85,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Moderna,FVG,60-69,124,137,153,108,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Moderna,FVG,70-79,74,70,81,63,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Moderna,FVG,80-89,18,46,14,50,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Moderna,FVG,90+,13,37,11,39,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,12-19,266,302,564,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,20-29,908,878,1768,16,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,30-39,1003,773,1745,25,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,40-49,1196,1056,2229,22,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,50-59,717,619,1300,33,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,60-69,191,197,376,11,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,70-79,76,127,187,15,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,80-89,26,48,60,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Pfizer/BioNTech,FVG,90+,6,21,15,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Vaxzevria (AstraZeneca),FVG,12-19,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Vaxzevria (AstraZeneca),FVG,20-29,72,49,0,121,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Vaxzevria (AstraZeneca),FVG,30-39,96,55,0,151,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Vaxzevria (AstraZeneca),FVG,40-49,122,57,0,179,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Vaxzevria (AstraZeneca),FVG,50-59,95,73,0,168,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Vaxzevria (AstraZeneca),FVG,60-69,41,44,2,83,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-09,Vaxzevria (AstraZeneca),FVG,70-79,69,61,0,130,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,12-19,11,22,33,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,20-29,165,97,259,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,30-39,199,104,301,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,40-49,60,70,109,20,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,50-59,65,55,75,45,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,60-69,71,64,86,49,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,70-79,47,46,59,34,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,80-89,7,29,19,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Moderna,FVG,90+,9,31,13,27,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,12-19,344,403,746,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,20-29,1232,1102,2323,6,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,30-39,1156,898,2034,16,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,40-49,841,721,1521,36,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,50-59,481,473,890,64,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,60-69,287,318,573,31,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,70-79,136,166,287,14,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,80-89,32,48,58,22,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Pfizer/BioNTech,FVG,90+,8,28,24,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Vaxzevria (AstraZeneca),FVG,12-19,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Vaxzevria (AstraZeneca),FVG,20-29,37,27,0,64,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Vaxzevria (AstraZeneca),FVG,30-39,83,49,0,132,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Vaxzevria (AstraZeneca),FVG,40-49,105,63,1,167,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Vaxzevria (AstraZeneca),FVG,50-59,74,109,0,183,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Vaxzevria (AstraZeneca),FVG,60-69,36,51,0,87,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-10,Vaxzevria (AstraZeneca),FVG,70-79,3,2,0,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,12-19,10,22,32,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,20-29,141,105,239,6,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,30-39,205,123,318,8,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,40-49,96,31,101,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,50-59,66,42,64,44,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,60-69,90,80,117,51,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,70-79,36,61,72,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,80-89,6,24,10,20,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Moderna,FVG,90+,6,16,6,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,12-19,391,436,824,2,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,20-29,1444,1181,2602,13,10,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,30-39,1296,995,2274,12,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,40-49,845,671,1481,35,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,50-59,487,429,851,62,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,60-69,163,154,289,27,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,70-79,81,116,178,19,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,80-89,26,63,62,26,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Pfizer/BioNTech,FVG,90+,5,36,21,17,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Vaxzevria (AstraZeneca),FVG,12-19,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Vaxzevria (AstraZeneca),FVG,20-29,26,11,0,37,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Vaxzevria (AstraZeneca),FVG,30-39,69,27,0,96,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Vaxzevria (AstraZeneca),FVG,40-49,81,34,0,115,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Vaxzevria (AstraZeneca),FVG,50-59,58,43,0,101,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Vaxzevria (AstraZeneca),FVG,60-69,23,34,0,57,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-11,Vaxzevria (AstraZeneca),FVG,70-79,11,2,0,13,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,12-19,10,10,19,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,20-29,65,48,111,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,30-39,70,50,110,8,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,40-49,24,34,43,13,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,50-59,49,35,33,50,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,60-69,44,55,40,59,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,70-79,27,34,26,35,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,80-89,5,11,2,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Moderna,FVG,90+,5,8,0,13,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,12-19,251,285,527,8,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,20-29,1041,757,1662,133,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,30-39,883,635,1419,94,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,40-49,998,743,1593,146,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,50-59,584,386,794,175,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,60-69,169,160,296,33,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,70-79,52,73,114,10,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,80-89,13,25,33,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Pfizer/BioNTech,FVG,90+,4,4,4,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Vaxzevria (AstraZeneca),FVG,60-69,185,39,1,223,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,Vaxzevria (AstraZeneca),FVG,70-79,113,21,0,134,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,12-19,8,7,15,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,20-29,86,76,160,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,30-39,83,82,161,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,40-49,24,16,23,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,50-59,23,24,14,33,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,60-69,23,31,3,51,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,70-79,19,18,2,35,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,80-89,1,3,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Moderna,FVG,90+,1,1,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,12-19,259,264,512,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,20-29,984,801,1605,172,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,30-39,894,713,1396,207,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,40-49,485,435,582,337,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,50-59,450,468,365,550,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,60-69,198,192,214,176,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,70-79,50,73,63,60,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,80-89,17,12,23,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Pfizer/BioNTech,FVG,90+,1,3,3,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Vaxzevria (AstraZeneca),FVG,40-49,2,0,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Vaxzevria (AstraZeneca),FVG,50-59,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Vaxzevria (AstraZeneca),FVG,60-69,180,123,0,303,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-13,Vaxzevria (AstraZeneca),FVG,70-79,635,713,1,1347,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,12-19,0,2,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,20-29,9,9,6,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,30-39,16,18,18,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,40-49,30,30,7,53,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,50-59,83,92,19,155,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,60-69,78,88,4,162,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,70-79,57,51,7,101,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,80-89,8,21,2,25,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Moderna,FVG,90+,4,18,3,19,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,12-19,279,268,525,21,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,20-29,979,930,1646,255,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,30-39,1006,912,1551,361,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,40-49,583,683,611,654,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,50-59,705,843,393,1155,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,60-69,475,555,167,862,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,70-79,286,316,83,519,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,80-89,60,102,30,131,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Pfizer/BioNTech,FVG,90+,8,38,20,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Vaxzevria (AstraZeneca),FVG,40-49,1,1,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Vaxzevria (AstraZeneca),FVG,50-59,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Vaxzevria (AstraZeneca),FVG,60-69,82,114,2,194,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-14,Vaxzevria (AstraZeneca),FVG,70-79,37,42,0,79,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,12-19,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,20-29,15,17,6,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,30-39,17,27,4,40,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,40-49,40,41,3,78,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,50-59,239,196,3,432,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,60-69,61,53,2,112,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,70-79,33,29,4,58,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,80-89,9,18,1,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Moderna,FVG,90+,6,21,2,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,12-19,297,305,583,18,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,20-29,1118,974,1890,198,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,30-39,1065,823,1650,237,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,40-49,485,432,507,410,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,50-59,1135,1087,428,1794,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,60-69,388,445,126,706,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,70-79,168,184,52,300,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,80-89,50,76,31,95,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Pfizer/BioNTech,FVG,90+,9,25,12,22,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Vaxzevria (AstraZeneca),FVG,40-49,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Vaxzevria (AstraZeneca),FVG,50-59,4,0,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Vaxzevria (AstraZeneca),FVG,60-69,33,31,0,64,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Vaxzevria (AstraZeneca),FVG,70-79,772,1030,0,1802,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,Vaxzevria (AstraZeneca),FVG,80-89,1,4,0,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,12-19,3,1,2,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,20-29,10,21,8,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,30-39,9,19,2,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,40-49,24,39,4,59,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,50-59,247,244,2,489,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,60-69,63,72,1,134,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,70-79,48,72,10,110,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,80-89,6,38,12,32,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Moderna,FVG,90+,5,19,3,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,12-19,163,189,320,29,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,20-29,704,636,1062,275,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,30-39,786,668,1068,385,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,40-49,543,671,547,666,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,50-59,1494,1535,417,2611,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,60-69,388,431,227,592,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,70-79,228,260,137,351,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,80-89,43,77,38,82,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Pfizer/BioNTech,FVG,90+,15,26,20,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Vaxzevria (AstraZeneca),FVG,60-69,220,194,2,412,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Vaxzevria (AstraZeneca),FVG,70-79,774,904,0,1678,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-16,Vaxzevria (AstraZeneca),FVG,80-89,5,2,0,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,12-19,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,20-29,14,9,15,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,30-39,15,20,11,24,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,40-49,69,27,3,93,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,50-59,414,293,4,703,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,60-69,60,51,5,106,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,70-79,20,23,3,40,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,80-89,5,26,2,29,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Moderna,FVG,90+,6,23,2,27,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,12-19,124,122,223,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,20-29,501,401,635,267,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,30-39,504,418,544,378,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,40-49,523,556,416,661,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,50-59,2115,2078,297,3895,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,60-69,443,418,61,800,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,70-79,196,254,33,417,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,80-89,25,50,24,51,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Pfizer/BioNTech,FVG,90+,12,20,14,18,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Vaxzevria (AstraZeneca),FVG,60-69,35,55,1,89,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Vaxzevria (AstraZeneca),FVG,70-79,629,747,0,1376,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-17,Vaxzevria (AstraZeneca),FVG,80-89,1,2,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,20-29,12,14,4,22,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,30-39,12,21,5,28,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,40-49,81,86,4,163,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,50-59,425,401,2,824,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,60-69,72,75,7,140,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,70-79,18,38,3,53,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,80-89,20,28,3,45,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Moderna,FVG,90+,7,12,2,16,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,12-19,210,203,393,19,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,20-29,610,557,942,225,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,30-39,584,585,888,279,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,40-49,477,554,436,594,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,50-59,1338,1244,318,2262,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,60-69,454,478,217,715,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,70-79,200,249,95,354,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,80-89,32,59,32,59,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Pfizer/BioNTech,FVG,90+,3,25,11,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Vaxzevria (AstraZeneca),FVG,20-29,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Vaxzevria (AstraZeneca),FVG,60-69,34,50,0,84,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Vaxzevria (AstraZeneca),FVG,70-79,608,748,1,1355,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-18,Vaxzevria (AstraZeneca),FVG,80-89,5,3,0,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,12-19,14,5,15,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,20-29,66,68,102,32,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,30-39,74,74,80,68,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,40-49,105,100,30,175,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,50-59,408,351,35,724,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,60-69,217,229,8,438,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,70-79,43,56,11,88,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,80-89,4,13,9,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Moderna,FVG,90+,1,2,2,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
